split,review_id,year,category,language,title,excerpt,rating
train,529.0,2011.0,games,nb,MotorStorm: Apocalypse,Et særdeles sprekt bilspill!,1
train,531.0,2011.0,games,nb,Siege Towers for two,Et vanedannende byggespill for to,1
train,532.0,2011.0,games,nb,Eco Punk,Kampen om miljøet utkjempes med brutale midler!,1
train,534.0,2011.0,games,nb,iStunt 2 HD,Påsken er reddet!,1
train,535.0,2011.0,games,nb,Nintendo 3DS,Dette er en konsoll man kan bli hekta på!,1
train,537.0,2011.0,games,nb,Super Street Fighter IV 3D Edition,Dette heftige slåssespillet klarer seg godt på håndholdt konsoll!,1
train,538.0,2011.0,games,nb,Crysis 2,Spillteknisk knockout!,1
train,541.0,2011.0,games,nb,Rayman 3D,Nostalgi er ikke nok til å gjøre Rayman bra på 3DS.,0
train,544.0,2011.0,games,nb,Patapon 3,"Unikt, innmari sært og kreativt fra Japan.",1
train,545.0,2011.0,games,nb,Superbrothers: Swords & Sworcery EP,En hyllest til oss som har spilt mange spill,1
train,546.0,2011.0,games,nb,Portal 2,Et spill til etterfølgelse.,1
train,548.0,2011.0,games,nb,The Witcher 2,Et eksepsjonelt rollespill.,1
train,550.0,2011.0,games,nb,DiRT3,"Imponerende spillbarhet, variasjon og morofaktor!",1
train,551.0,2011.0,games,nb,HECTOR: Ep1 HD – We Negotiate with Terrorists,Årets mest vulgære og infame spillhelt?,1
train,552.0,2011.0,games,nb,White Knight Chronicles II,Final Fantasy møter World of Warcraft,0
train,553.0,2011.0,games,nb,Duke Nukem Forever,Burde aldri vært gitt ut.,0
train,554.0,2011.0,games,nb,Child of Eden,Abstrakt spillkunst.,1
train,556.0,2011.0,games,nb,inFamous 2,Slett håndverk.,0
train,557.0,2011.0,games,nb,F.E.A.R 3,"Herlig gatekrig, middels skrekk",1
train,558.0,2011.0,games,nb,Wii Play: Motion,Kjedelig spill - fin kontroller.,0
train,559.0,2011.0,games,nb,Deadliest Warrior: Legends,Den historiske lemlestelsesfesten fortsetter.,0
train,560.0,2011.0,games,nb,Harry Potter and the Deathly Hallows: Part 2 - The Game,- Fikk meg til å sovne på jobben.,0
train,561.0,2011.0,games,nb,Puzzle Agent 2,Ny runde med hjernetrim-krim.,1
train,562.0,2011.0,games,nb,Call of Juarez: The Cartel,En forhastet fadese.,0
train,563.0,2011.0,games,nb,Bastion,Et sant indiespill.,1
train,564.0,2011.0,games,nb,From Dust,"Et lite spill, som gjerne vil være noe stort.",0
train,565.0,2011.0,games,nb,Trauma,Kunstjåleri utkledd som spill.,0
train,566.0,2011.0,games,nb,Xenoblade Chronicles,Det beste japanske rollespillet på lenge.,1
train,567.0,2011.0,games,nb,Deus Ex: Human Revolution,Et heftig actionrollespill som er vanskelig å legge fra seg.,1
train,568.0,2011.0,games,nb,Driver: San Francisco,Den tøffeste sjåføren er deg!,1
train,571.0,2011.0,games,nb,NHL 12,Kvalitetsspill fra sportsgiganten EA.,1
train,572.0,2011.0,games,nb,Shadow of the Colossus,Tidløst spilleventyr kommer i HD.,1
train,573.0,2011.0,games,nb,Gears of War 3,"Klodens største machomann er klar for å redde menneskeheten, igjen.",1
train,574.0,2011.0,games,nb,Alien vs Zombies: The Dark Lurking,Under middels debutfilm som lover bra for den videre karrieren,0
train,576.0,2011.0,games,nb,FIFA 12,Dette er resultatet når et fotballspill imiterer livet.,1
train,578.0,2011.0,games,nb,Renegade Ops,Nedlastbar actionperle.,1
train,579.0,2011.0,games,nb,Forza Motorsport 4,Bilspill for både Petter Solberg og bestemor.,1
train,580.0,2011.0,games,nb,Rage,Postapokalyptisk helvete.,1
train,581.0,2011.0,games,nb,Dark Souls,Jeg hater dette spillet. Terningkast 5.,1
train,585.0,2011.0,games,nb,Football Manager 2012,Et blankpolert managermonster.,1
train,586.0,2011.0,games,nb,Batman: Arkham City,"Mørkt, farlig og ekstremt bra spill.",1
train,587.0,2011.0,games,nb,The Adventures of Tintin: The Game,Et billig hasteprosjekt ødelegger et spennende eventyr.,0
train,589.0,2011.0,games,nb,Uncharted 3: Drake's Deception,Nathan Drake er vår tids Indiana Jones.,1
train,590.0,2011.0,games,nb,Contagion,En ultra-realistisk epidemi-film - proppfull av kunnskap og kjentfolk,1
train,592.0,2011.0,games,nb,Carnival Island,Lite variasjon på koselig tivoli.,0
train,594.0,2011.0,games,nb,Dance Central 2,Underholdende og utfordrende på samme tid.,1
train,595.0,2011.0,games,nb,Medieval Moves: Deadmund's Quest,Skjeletteventyr på skinner.,0
train,596.0,2011.0,games,nb,Call of Duty: Modern Warfare 3,Husmorporno for actionjunkier.,1
train,597.0,2011.0,games,nb,Rayman: Origins,Et fargesprakende plattformeventyr.,1
train,598.0,2011.0,games,nb,The Elder Scrolls V: Skyrim,Den virkelige verdenen er oppskrytt.,1
train,600.0,2011.0,games,nb,Anno 2070,En spennende måte å oppleve global oppvarming på.,1
train,601.0,2011.0,games,nb,Saint's Row: The Third,Utrolig nok et kjedelig spill.,0
train,602.0,2011.0,games,nb,The Legend of Zelda: Skyward Sword,Det gode Wii-spillet vi har ventet på!,1
train,603.0,2011.0,games,nb,Super Mario 3D Land,Kongen av plattformspill.,1
train,606.0,2011.0,games,nb,Mario Kart 7,Trygt og godt bilspill for alle aldre.,1
train,608.0,2011.0,games,nb,WWE '12,Leeeet’s get reeeady to ruuuuumble!,1
train,609.0,2011.0,games,nb,Professor Layton and the Spectre's Call,"Klassisk fiklespill, som mister sjarmen.",0
train,610.0,2011.0,games,nb,Trine 2,Ett av årets vakreste eventyrspill er best i lag med gode venner.,1
train,611.0,2011.0,games,nb,Minecraft,Ditt personlige eventyr.,1
train,612.0,2011.0,games,nb,Mario & Sonic at the London 2012 Olympic Games,Beste OL-gren? Synkronsvømming!,0
train,613.0,2011.0,games,nb,LEGO Harry Potter: Years 5-7,Morsomt for smarte barn og late voksne!,1
train,614.0,2012.0,games,nb,PSVita,En god konsoll som tar opp kampen mot mobile plattformer.,1
train,615.0,2012.0,games,nb,Touch My Katamari,Gale japanere vet best.,1
train,618.0,2012.0,games,nb,Amy,"Litt skummelt, mest irriterende.",0
train,620.0,2012.0,games,nb,SoulCalibur V,På nett blir dette slåssespillet en actionperle.,1
train,623.0,2012.0,games,nb,Final Fantasy XIII-2,Japansk eventyr i toppklasse.,1
train,625.0,2012.0,games,nb,Iron Sky,En dritglad fest av en film for sci-fi-fansen!,1
train,626.0,2012.0,games,nb,Draw Something,På sitt beste: kreativt og avslørende. På sitt verste: sykt irriterende.,0
train,627.0,2012.0,games,nb,Little Deviants,"Intenst, men ikke morsomt i lengden.",0
train,630.0,2012.0,games,nb,Journey,Mystisk og tankevekkende mesterverk.,1
train,631.0,2012.0,games,nb,SSX,Tidløs arkadegalskap.,1
train,633.0,2012.0,games,nb,Mass Effect 3,En epoke er over.,1
train,634.0,2012.0,games,nb,The Borgias S01,Grums og faenskap i Vatikanet.,1
train,636.0,2012.0,games,nb,Yakuza: Dead Souls,Zombiene er statister i sitt eget spill.,0
train,638.0,2012.0,games,nb,Kid Icarus: Uprising,Skuffende gjensyn med gammel spillhelt.,0
train,639.0,2012.0,games,nb,Kinect Star Wars,En Star Wars-opplevelse helt midt på treet.,0
train,640.0,2012.0,games,nb,Fez,Nostalgisk spill med en moderne vri.,1
train,641.0,2012.0,games,nb,Naval War: Arctic Circle,Omfattende og vanskelig strategispill fra norsk utvikler.,0
train,642.0,2012.0,games,nb,Trials: Evolution,En øvelse i perfeksjon.,1
train,644.0,2012.0,games,nb,Fable Heroes,Eventyrspillet uten sjel.,0
train,646.0,2012.0,games,nb,Silent Hill HD Collection,"Teknisk utdatert, men like skummelt som før.",0
train,647.0,2012.0,games,nb,Diablo 3,Himmelsk avslutning på en helvetes spillserie.,1
train,648.0,2012.0,games,nn,Sorcery,"Underhaldande, men for mykje tapt potensiale.",0
train,649.0,2012.0,games,nb,Max Payne 3,Et strålende actionspill for voksne.,1
train,650.0,2012.0,games,nn,Mario Tennis Open,Mario-spel utan Mario-særpreg.,0
train,654.0,2012.0,games,nn,Pippi Langstrømpe,Einsformig barneeventyr.,0
train,655.0,2012.0,games,nb,LEGO Batman 2: DC Super Heroes,Flott LEGO-fest med superhelter!,1
train,656.0,2012.0,games,nb,The Ratchet & Clank Trilogy,Morsomt gjensyn med oppdaterte spillhelter.,1
train,659.0,2012.0,games,nb,The Secret World,Funcoms massive nettrollespill er utfordrende og engasjerende.,1
train,660.0,2012.0,games,nn,Inversion,Gravitasjonsbasert moro utan særleg tyngde.,0
train,661.0,2012.0,games,nb,Tour De France 2012,«Are you ready for a grand tour?» Nei.,0
train,676.0,2012.0,games,nb,World of Warcraft: Mists of Pandaria,Den fjerde utvidelsen bringer gløden tilbake!,1
train,678.0,2012.0,games,nn,XCOM: Enemy Unknown,Utsøkt balansegang på alle nivå,1
train,679.0,2012.0,games,nb,Dishonored,"Brutalt, mørkt og ubehagelig – atmosfæren i <em>Dishonored</em> er til å ta og føle på.",1
train,680.0,2012.0,games,nn,Resident Evil 6,Som en Michael Bay-film med mentometerknapp.,0
train,682.0,2012.0,games,nb,Fable: The Journey,"Det kunne vært magi, men nok en gang ødelegger upresis Kinect-sensor for spillopplevelsen.",0
train,683.0,2012.0,games,nb,Medal of Honor: Warfighter,Stiller ikke de vanskelige spørsmålene.,0
train,684.0,2012.0,games,nb,Assassin's Creed 3,Tidenes historietime.,1
train,685.0,2012.0,games,nb,Halo 4,Master Chief – jeg har savnet deg.,1
train,689.0,2012.0,games,nb,WWE '13,Tøff tidsreise i wrestlinghistorien.,1
train,690.0,2012.0,games,nb,Call of Duty: Black Ops II,Viser sin styrke i historiefortellingen!,1
train,691.0,2012.0,games,nb,Dance Central 3,Rydd møblene unna og slå deg løs på stuegulvet!,1
train,692.0,2012.0,games,nb,Skylanders Giants,Dette spillet er like genialt som det er utspekulert!,1
train,693.0,2012.0,games,nb,Epic Mickey 2: The Power of Two,En hån mot Disney-arven.,0
train,695.0,2012.0,games,nb,LEGO The Lord Of The Rings,"Alt kan LEGOfiseres, også Midgard!",1
train,696.0,2012.0,games,nn,Playstation All-Stars Battle Royale,Godt kampsystem – utan ei heilskapleg ramme.,0
train,697.0,2012.0,games,nb,Far Cry 3,Trøbbel i paradis.,1
train,698.0,2012.0,games,nb,Nintendo Land,For dårlig til å selge Wii U-konsoller.,0
train,699.0,2012.0,games,nb,Rise of the Guardians,Kjedelig trykkeviltspill.,0
train,700.0,2012.0,games,nn,Ratchet & Clank: Q-Force,Eit litt vaklevorent forsvarsverk.,0
train,701.0,2012.0,games,nb,New Super Mario Bros. Wii U,Etter 30 år er en rørlegger fortsatt Nintendos sterkeste kort.,1
train,703.0,2012.0,games,nn,Grow Dammit!,Unikt for berøringsskjermen.,1
train,704.0,2012.0,games,nb,Earn to Die,Krønsj en zombie.,1
train,705.0,2012.0,games,nn,GTA: Vice City Tenth Anniversary,Velfungerande oppdatering for berøringsskjermar.,1
train,706.0,2012.0,games,nn,Bad Piggies,Grisekøyring med gjenspelingsglede,1
train,707.0,2012.0,games,nn,Star Wars Angry Birds,Angry Birds når sitt fulle potensial – ver så snill å ikkje lage ein film av dette.,1
train,1016.0,2008.0,music,nb,Diktaturets pris,"""Et hjerneknull av et album"", mener vår anmelder om <em>Chinese Democracy</em>.",0
train,1027.0,2009.0,music,nb,Komprimeringskunst,I Was A King trekker essensen ut av alle støypopbandene du likte på nittitallet og pakker det ned til årets flotteste halvtime.,1
train,1049.0,2009.0,music,nb,Svikter aldri,"Vår mann på Fornebu, Håkon Moslet, triller en femmer til AC/DC for konserten på onsdag.",1
train,1053.0,2009.0,music,nb,Grått på horisonten,Vår anmelder Marius Asp slakter U2s nye plate <em>No Line On The Horizon</em>.,0
train,1064.0,2009.0,music,nb,Denge-feber,"De er blant de mest ekspressive bandene vi noen gang har sendt ut på Zoom/Urørt-turné, og denne liveenergien forvaltes og forvrenges på Sigh &amp; Explodes albumdebut - og imponerer stort.",1
train,1075.0,2009.0,music,nb,Død og begavet,"Vår nye anmelder Andreas Øverland kaller UGKs nye plate ""posthum lykke"" og ""en hyllest til lytteren"".",1
train,1101.0,2009.0,music,nb,Hveminem?,"Pillene har visst sluttet å virke: Marshall Mathers anno 2009 snakker høyt, kjapt og grovt, men sier påfallende lite.",0
train,1103.0,2009.0,music,nb,Glimrende!,"Tre karer med tre grep. Et på tilværelsen, et på melodien og et på oss musikkelskere.",1
train,1107.0,2009.0,music,nb,Verdens sterkeste bjørn,Grizzly Bear blander enda sterkere harmonier inn i sin allerede utsøkte sakterock.,1
train,1114.0,2009.0,music,nb,Lopper i blodet,Lydverkets anmelder triller en sekser til Dirty Projectors.,1
train,1117.0,2009.0,music,nb,Sataniske Vers,Erik og Kriss får hard medfart av vår anmelder,0
train,1122.0,2009.0,music,nb,Gamlefar leverte,Neil Young skuffet ikke lydverkets anmelder.,1
train,1126.0,2009.0,music,nb,En klam arena,Kanskje den merkeligste konserten i Norwegian Wood sin historie.,0
train,1128.0,2009.0,music,nb,En streit avslutning,Proffe briter fikk oppgaven å skulle avslutte en herlig festival uten å verken tryne eller overbevise nevneverdig.,0
train,1143.0,2009.0,music,nb,Hjertelig takt,Hysterisk dansbar elektrovarme fra en av Storbritannias uoppdagede perler.,1
train,1154.0,2009.0,music,nb,Fjær i hatten,Slash&amp;Friends headlinet Quartfestivalens første dag. Les dommen.,1
train,1159.0,2009.0,music,nb,"Shake that ass, Beach","Paperboys har vilje og evner til å kose seg med blide og brisne strandløver, men må gidde mer for å imponere.",0
train,1166.0,2009.0,music,nb,Send inn Klovnene...,Middels comeback for Klovner.,0
train,1169.0,2009.0,music,nb,Stort og mjukt,Det har tatt nesten et tiår for Maxwell å lage et nytt album. Men er det bra?,1
train,1170.0,2009.0,music,nb,Popmaskineri,Englands-hype leverer popvarene så det holder.,1
train,1173.0,2009.0,music,nb,Gatesvakt,"The Streets crowdsurfet til en sekser, men skuffet ellers.",0
train,1174.0,2009.0,music,nb,Fot tross rot,Les Lydverkets anmeldelse av Skambankt fra Slottsfjellfestivalen.,1
train,1185.0,2009.0,music,nb,Vakre Antony,"Oslos mest funksjonelle tak, fullt orkester og verdens mest bevegende stemme. Kan det bli ille? Nei!",1
train,1251.0,2009.0,music,nb,Han tok rockheim,Verdens beste og viktigste rapper rammes av andres materiale halvveis.,1
train,1254.0,2009.0,music,nb,"Et tårevått, lettelsens sukk",”This Is It” maner frem både tårer og et lettelsens sukk.,1
train,1267.0,2009.0,music,nb,Snipp snapp snute (lissom),En verdig avslutning på en historie som allerede hadde en verdig avslutning.,1
train,1268.0,2009.0,music,nb,Viste Mus(e)kler,Religiøst under ekstranummerne: Muse anmeldt.,1
train,1274.0,2009.0,music,nb,Fneezende gamle menn,"Rivers Cuomo har fortsatt ikke kommet seg ut av tenårene, men jo mer desperat han klamrer seg fast, jo gøyere blir det.",1
train,1279.0,2009.0,music,nb,Innendørs stormvær,The Dead Weather er plutselig Jack Whites beste band.,1
train,1282.0,2009.0,music,nb,Nysirkusprinsessa,Pink satte Britney og Madonna på plass.,1
train,1302.0,2010.0,music,nb,Diskofinale,Plateåret har fått en pangstart: Årets første sekser er norsk.,1
train,1311.0,2010.0,music,nb,Metalmorfose,Shinings definitive inntreden i metalscenen har ført til et av de største mesterstykkene sjangeren har sett på lenge.,1
train,1390.0,2010.0,music,nb,Sterkere sammen,Alt-rock-kollektiv hyrer inn produsent John McEntire og finner tilbake til sin egen essens på veien.,1
train,1408.0,2010.0,music,nb,Festkystpop,"LA-eksentriker rydder, skrubber og lufter ut av lydbildet med oppsiktsvekkende resultat",1
train,1412.0,2010.0,music,nb,Jag älskar dig,Lydverkets anmelder triller en sekser for Robyns første av tre plater i år.,1
train,1413.0,2010.0,music,nb,Takk som byr,Med merkelappen «fremtiden» på frakkebrystet har Drake har klart å gjøre sin egen førsteskive til «den vanskelige andreskiva».,1
train,1414.0,2010.0,music,nb,Gamle gnomer på autopilot,Slagferdig powerpopveteran med nytt album for menigheten.,0
train,1415.0,2010.0,music,nb,Kvelertakk!,Det er bare å rulle seg rundt i det blodstenkte støvet: Kvelertak debuterer med det som kjapt kan bli stående som årets norske rockeplate.,1
train,1416.0,2010.0,music,nb,Empotent,"Vår anmelder mener Eminem har blitt ""en usigelig kjedelig fyr"". Les anmeldelsen!",0
train,1417.0,2010.0,music,nb,Ikke meg imot,Punkband går for full tilgjengelighet med en smakfull blanding av Springsteen og Bad Religion.,1
train,1419.0,2010.0,music,nb,Dans eller dø,Hvem sa at konseptalbum må være selvhøytidelige?,1
train,1420.0,2010.0,music,nb,Svett og smakfullt,Kroppen lengter etter et svett dansgulv når Ost &amp; Kjex-melodiene smeller ut av høyttalerne. Housrytmene treffer der de skal – rett i dansehjertet.,1
train,1421.0,2010.0,music,nb,Parademarsj,Wolf Parade har alt man kan forvente av et bra indieband.,1
train,1422.0,2010.0,music,nb,Maktdemonstrasjon,3. plass på VG-lista og 1. plass blant åpningskonsertene i Hoves historie på én og samme dag: Sommeren 2010 tilhører Kvelertak.,1
train,1424.0,2010.0,music,nb,Festivaldronningen,"Hayley Williams kom, sang og vant. Paramore serverte amerikansk poppunk dandert med saltomortale og allsang.",1
train,1425.0,2010.0,music,nb,Sen sprut i strandhuset,Med sin smittende danseglede klarer Erlend Øye å redde Beach House-konserten fra å bli en dørgende kjedelig opplevelse.,0
train,1427.0,2010.0,music,nb,Muserende sommerfest,Muse er et band for folk med stort stereoanlegg og festivaler med enorm PA. På Hove fant trioen fra Teignmouth begge deler.,1
train,1431.0,2010.0,music,nb,Biffsnadder,Henda i været for Skottlands svar på Foo Fighters.,1
train,1432.0,2010.0,music,nb,Forutsigbar maskin,"Fokusér på å synge bra i stedet for å bruke all energien din på å fremstå som spesiell, Florence.",0
train,1433.0,2010.0,music,nb,La løkka rundt Hove,Det var kjærlighet ved første riff da Gallows møtte Norge i Amfiet onsdag kveld. Festivalens beste så langt.,1
train,1434.0,2010.0,music,nb,Ferdig slepen diamant,Mesterlig oppvisning når tre legendariske gribber sirkler over Hove.,1
train,1436.0,2010.0,music,nb,Popsyndere i sommersol,Er årets sommerplate signert Kent?,1
train,1439.0,2010.0,music,nb,Markerer gevir,"Oversett New York-band trollbinder Teltscenen med velspilt, dramatisk indierock.",1
train,1440.0,2010.0,music,nb,Flagg på halv stang,Edle motiver til tross: 23 låter som vingler mellom gammel storhet og småklam forkynnelse blir et knippe for mange.,0
train,1441.0,2010.0,music,nb,"Et massivt nei, takk",Massive Attack anno 2010: Bakgrunnsmusikk som mest av alt forklarer hvor mye ecstasy folk tok på 90-tallet.,0
train,1442.0,2010.0,music,nb,Ekstatisk svanesang,"LCD Soundsystem er snart historie, hevder James Murphy. At det er en stor skam, beviste han til de grader på Roskildes åpningskveld.",1
train,1443.0,2010.0,music,nb,Et salig kaos,Det koster visst å være kulest i rockeklassen.,0
train,1444.0,2010.0,music,nb,Doktor Albarn,Den musikalske heksedoktoren Damon Albarn åpnet dørene til sitt laboratorium på Roskilde i natt.,1
train,1445.0,2010.0,music,nb,La ulven leve,"Alabama-rapperen Yelawolf er blant de få som kan skrike ""fuck you!"" i trynet ditt og få det til å føles som en bamseklem.",1
train,1447.0,2010.0,music,nb,Javisst!,Folkens. I kveld ble det skrevet et lite stykke norsk hiphophistorie. På norsk.,1
train,1448.0,2010.0,music,nb,Ga Hove stjerner i øya,Fire eller førti år. Alle elsker Karpe Diem.,1
